wikipedia_name,artist_name,summary,url
Ray_Howard-Jones,Ray Howard-Jones,"Rosemary ""Ray"" Howard-Jones (30 May 1903 – 25 June 1996) was a prolific Welsh  painter best known for her impressionistic seascapes and paintings of the coastline of Wales, particularly of the areas around Skomer and Marloes.",https://en.wikipedia.org/wiki/Ray_Howard-Jones
Raymond_Han,Raymond Han,"Raymond Han was an American painter who was born in Honolulu, Hawaii, in 1931, and died in upstate New York in 2017.  After study with Willson Young Stamper (1912–1988) at the Honolulu Museum of Art, Han moved to New York City and studied at the Art Students League of New York with Frank Mason (born 1921) and Robert Beverly Hale (1901–1985).  Han lived and worked in upstate New York for the last period of his working life.
He was best known for his still lifes in the photorealism genre, but also incorporated the human figure as well as abstraction into his compositions. Han's work has been placed in the public collections of the Honolulu Museum of Art, the Munson-Williams-Proctor Arts Institute (Utica, New York), the Yager Museum of Art & Culture (Hartwick College, Oneonta, New York)  and the Picker Art Gallery (Colgate University, Hamilton, New York), amongst others.
Han was represented at various times throughout his career by the Robert Schoelkopf Gallery, Forum Gallery, and lastly and until his death by Jason McCoy Gallery, Madison Avenue, New York.",https://en.wikipedia.org/wiki/Raymond_Han
Raymond_Hendler,Raymond Hendler,Raymond Hendler (1923–1998) was an American artist known for his action painting.,https://en.wikipedia.org/wiki/Raymond_Hendler
Richard_Hamilton_(artist),Richard Hamilton (artist),"Richard  William Hamilton  (24 February 1922 – 13 September 2011) was an English painter and collage artist. His 1955 exhibition Man, Machine and Motion (Hatton Gallery, Newcastle upon Tyne) and his 1956 collage Just what is it that makes today's homes so different, so appealing?, produced for the This Is Tomorrow exhibition of the Independent Group in London, are considered by critics and historians to be among the earliest works of pop art. A major retrospective of his work was at Tate Modern in 2014.",https://en.wikipedia.org/wiki/Richard_Hamilton_(artist)
Robert_Alwyn_Hughes,Robert Alwyn Hughes,"Robert Alwyn Hughes (born 1935 in Dowlais, Wales) is a Welsh artist.",https://en.wikipedia.org/wiki/Robert_Alwyn_Hughes
Robert_Henri,Robert Henri,"Robert Henri (; June 24, 1865 – July 12, 1929) was an American painter and teacher. 
As a young man, he studied in Paris, where he identified strongly with the Impressionists, and determined to lead an even more dramatic revolt against American academic art, as reflected by the conservative National Academy of Design. Together with a small team of enthusiastic followers, he pioneered the Ashcan School of American realism, depicting urban life in an uncompromisingly brutalist style. By the time of the Armory Show, America's first large-scale introduction to European Modernism (1913), Henri was mindful that his own representational technique was being made to look dated by new movements such as Cubism, though he was still ready to champion avant-garde painters such as Henri Matisse and Max Weber.
Henri was named as one of the top three living American artists by the Arts Council of New York.",https://en.wikipedia.org/wiki/Robert_Henri
Rose_Henriques,Rose Henriques,"Rose Louise Henriques, Lady Henriques  (née Loewe; 17 August 1889 – 1972) was a British artist and social and charity worker in the East End of London, where she was born and lived throughout her life. She was posthumously recognised as a British Hero of the Holocaust.",https://en.wikipedia.org/wiki/Rose_Henriques
Rudolf_Hausner,Rudolf Hausner,"Rudolf Hausner (4 December 1914, Vienna – 25 February 1995, Mödling) was an Austrian painter, draughtsman, printmaker and sculptor. Hausner has been described as a ""psychic realist"" and ""the first psychoanalytical painter"" (Gunter Engelhardt).",https://en.wikipedia.org/wiki/Rudolf_Hausner
Ruth_Hollingsworth,Ruth Hollingsworth,"Ruth Hollingsworth (29 August 1880 – 14 March 1945) was a British artist known for her landscapes, figure and flower paintings.",https://en.wikipedia.org/wiki/Ruth_Hollingsworth
Sadamichi_Hirasawa,Sadamichi Hirasawa,"Sadamichi Hirasawa (平沢 貞通, Hirasawa Sadamichi, February 18, 1892 – May 10, 1987) was a Japanese tempera painter. He was convicted of mass poisoning and sentenced to death. Due to strong suspicions that he was innocent, no justice minister ever signed his death warrant.",https://en.wikipedia.org/wiki/Sadamichi_Hirasawa
Sally_Haley,Sally Haley,"Sally Haley (June 29, 1908 – September 1, 2007) was an American painter.  Her career spanned much of the 20th century and she is credited for helping to expand the emerging art scene in Portland, Oregon, during the middle of the century. Much of her work was an application of egg tempera, a technique which leaves a flat, brushless surface. She preferred domestic subjects and interior spaces with hints of the indoor or outdoor space that lay beyond.
Sally Haley was a native in Bridgeport, Connecticut.  She attended Yale University.  She moved across the country to Portland in 1947 with her husband, the late Michele Russo, who was also an artist. A native of Bridgeport, Conn., Haley attended Yale University and moved to Portland in 1947 with her husband. Haley and Russo were a fiery, passionate couple, within a dedicated subculture of artists during Portland's mid-20th century. That group helped create a small but dynamic art scene. Like Haley and Russo, those artists, including Carl and Hilda Morris, Louis Bunce and William Givler, came from or often traveled to the East Coast, putting a vivid stamp on the intellectual climate of a seemingly provincial art scene geographically cut off from the art world's major centers. Russo died in 2004.
Haley and her husband were part of a group of artists who helped to create a small art scene in Portland, which are now a part of the city's landscape.  Haley herself was widely known and praised by art critics for her portraits and still life paintings. She held many solo and group exhibitions throughout her long career. She has been honored twice with retrospectives, one at the Portland Art Museum in 1975, which holds her work in their collection, and another at Marylhurst College in 1993. Haley received the prestigious Oregon Governor's Award for the Arts, in 1989. Her work is also part of many public and private collections, including the Tacoma Art Museum, Washington; The Hallie Ford Museum of Art at Willamette University, Salem, Oregon; the American Telephone and Telegraph Company of New York, the Federal Reserve Bank of San Francisco, California; and Kaiser Foundation and Portland Civic Auditorium in Oregon.
Haley was one of the muralists involved in painting post office murals as part of the Federal Art Project.   She completed the twelve-foot-long mural, Mail-The Connecting Link,  in McConnelsville, Ohio, in 1938.  While her largest work, depicting the outdoors was not her favored subject matter. She preferred domestic subjects and interior spaces with hints of the indoor or outdoor space that lay beyond.
Sally Haley died at an assisted living facility in  Portland, Oregon, on September 1, 2007, at age 99.


== References ==",https://en.wikipedia.org/wiki/Sally_Haley
Sam_Havadtoy,Sam Havadtoy,"Sam Havadtoy (born August 4, 1952) is a British born Hungarian-American interior designer, contemporary painter and owner of Gallery 56.",https://en.wikipedia.org/wiki/Sam_Havadtoy
Samuel_Dirksz_van_Hoogstraten,Samuel Dirksz van Hoogstraten,"Samuel Dirksz van Hoogstraten (2 August 1627, in Dordrecht – 19 October 1678, in Dordrecht) was a Dutch Golden Age painter, who was also a poet and author on art theory.",https://en.wikipedia.org/wiki/Samuel_Dirksz_van_Hoogstraten
Sigrid_Hjertén,Sigrid Hjertén,Sigrid Hjertén (27 October 1885 – 24 March 1948) was a Swedish modernist painter. Hjertén is considered a major figure in Swedish modernism. Periodically she was highly productive and participated in 106 exhibitions. She worked as an artist for 30 years before dying of complications from a lobotomy for schizophrenia.,https://en.wikipedia.org/wiki/Sigrid_Hjert%C3%A9n
Thomas_Hill_(painter),Thomas Hill (painter),"Thomas Hill (September 11, 1829 – June 30, 1908)  was an American artist of the 19th century. He produced many fine paintings of the Californian landscape, in particular of the Yosemite Valley, as well as the White Mountains of New Hampshire.",https://en.wikipedia.org/wiki/Thomas_Hill_(painter)
Thomas_Symington_Halliday,Thomas Symington Halliday,"Thomas Symington Halliday  (11 April 1902 – 22 May 1998) was a Scottish artist and teacher. Although Halliday was an accomplished sculptor, painter and teacher, he is also known for his designs for stained glass windows.",https://en.wikipedia.org/wiki/Thomas_Symington_Halliday
Tracy_Harris,Tracy Harris,"Tracy Harris (born 1958) is an American artist, known for her abstract, encaustic paintings. Tracy Harris lives in Milford, Pennsylvania.",https://en.wikipedia.org/wiki/Tracy_Harris
Un'ichi_Hiratsuka,Un'ichi Hiratsuka,"Un'ichi Hiratsuka (平塚 運一, Hiratsuka Un'ichi, November 17, 1895 – November 18, 1997), born in Matsue, Shimane, was a Japanese woodblock printmaker. He was one of the prominent leaders of the sōsaku hanga (""creative print"") movement in 20th century Japan. 
Hiratsuka's father was a shrine carpenter, and his grandfather was an architect who designed houses and temples. Therefore, the artist was introduced to wood-working and architecture early in his life.
Hiratsuka was the best–trained woodcarver in the sōsaku hanga movement. From 1928 onwards he taught the renowned sōsaku hanga artist Shikō Munakata (1903–1975) wood carving. The same year he joined with seven other like-minded artists to work on the 100 Views of New Tokyo series, to which he contributed twelve prints; his prints were lauded for their ""technical beauty and perfection."" Between 1935 and 1944 Hiratsuka taught the first blockprinting course at the Tokyo School of Fine Arts. 
He moved to Washington D.C. in 1962 and spent thirty three years in the United States. While living in Washington DC, he was commissioned by three standing Presidents to carve woodblock prints of National Landmarks, which included the Lincoln Memorial, Washington Monument and Library of Congress which are in the collections of The National Gallery and Freer Gallery today. He ultimately returned to Japan in 1994. 
In 1970 Hiratsuka became the first print artist to receive the Order of Cultural Merit, and in 1977 he was the first artist to be given the Order of the Sacred Treasure for ""the quality of his art, the techniques he was able to pass along to his students and followers, and his accomplishments in promoting friendship between the United States and Japan."" In 1991, the Hiratsuka Unichi Print Museum was opened in Suzaka, Nagano.
Many of his woodblock prints are of temples, bridges, in addition to landscapes he captured in his travels throughout Japan, Korea, and the United States. Hiratsuka was also a serious collector of old Buddhist prints, and his works are influenced by his exposure to Buddhist figures. He also had an extensive collection of roof tiles, Judaica and Bibles in every language, and when he was not practicing his art, spent hours reading. 
Hiratsuka's techniques and styles evolved over his lifetime. Pre-World War II he made many color woodblock prints and engravings, postwar he worked almost exclusively on black-and-white prints. He considered monochrome printing to be the ""zenith of the art of picture printing"", and was celebrated for his work in this medium.

With its special beauties, a black and white has special problems. To borrow musical terms, a black and white must have a rhythm of line and mass and a harmony of straight lines and curves.  One of the great difficulties is to make the white space live.... The handling of white space is different in every one of my pictures.
His most famous technique is called tsukibori (""poking strokes""). With a small square-end chisel (aisuki), Hiratsuka rocked the blade side to side in short strokes, producing rough and jagged edges. His students include Kobashi Yasuhide.
Hiratsuka died in Tokyo at the age of 102.",https://en.wikipedia.org/wiki/Un%27ichi_Hiratsuka
Vasile_Hutopilă,Vasile Hutopilă,"Vasile Hutopila (Ukrainian: Васи́ль Готопи́ло; born March 17, 1953, in Izvoarele Sucevei (Ізвори), Suceava County, Bukovina, Romania) is a contemporary Romanian painter of Ukrainian ethnicity. His works belong to impressionism.",https://en.wikipedia.org/wiki/Vasile_Hutopil%C4%83
Villard_de_Honnecourt,Villard de Honnecourt,"Villard de Honnecourt (Wilars dehonecort, Vilars de Honecourt) was a 13th-century artist from Picardy in northern France. He is known to history only through a surviving portfolio or ""sketchbook"" containing about 250 drawings and designs of a wide variety of subjects.",https://en.wikipedia.org/wiki/Villard_de_Honnecourt
Walter_Haskell_Hinton,Walter Haskell Hinton,"Walter Haskell Hinton  was a painter and illustrator. He attended the Art Institute of Chicago 1901-1904, and he lived most of his life in the Chicago area, but spent some time in New York City, and Philadelphia.",https://en.wikipedia.org/wiki/Walter_Haskell_Hinton
Wenceslas_Hollar,Wenceslaus Hollar,"Wenceslaus Hollar (23 July 1607 – 25 March 1677) was a prolific and accomplished Bohemian graphic artist of the 17th century, who spent much of his life in England. He is known to German speakers as Wenzel Hollar; and to Czech speakers as Václav Hollar (Czech: [ˈvaːtslav ˈɦolar]). He is particularly noted for his engravings and etchings. He was born in Prague, died in London, and was buried at St Margaret's Church, Westminster.",https://en.wikipedia.org/wiki/Wenceslaus_Hollar
Wilhelm_Hammershøi,Vilhelm Hammershøi,"Vilhelm Hammershøi (), often anglicised as Vilhelm Hammershoi (15 May 1864 – 13 February 1916), was a Danish painter. He is known for his poetic, subdued portraits and interiors. In 1905, Rainer Maria Rilke wrote of the artist, ""Hammershøi is not one of those about whom one can speak quickly. His work is wide-ranging and slow, and at whatever moment one comprehends it, it will always provide an opportunity to talk about what is important and essential in art"".",https://en.wikipedia.org/wiki/Vilhelm_Hammersh%C3%B8i
Wilhelm_Heise,Wilhelm Heise,"Wilhelm Heise (May 19, 1892 – September 17, 1965) was a German painter associated with the New Objectivity.",https://en.wikipedia.org/wiki/Wilhelm_Heise
Willem_Claeszoon_Heda,Willem Claesz. Heda,"Willem Claeszoon Heda (December 14, 1593/1594 – c. 1680/1682) was a Dutch Golden Age artist from the city of Haarlem devoted exclusively to the painting of still life. He is known for his innovation of the late breakfast genre of still life painting.",https://en.wikipedia.org/wiki/Willem_Claesz._Heda
Willem_Hondius,Willem Hondius,"Willem Hondius or Willem Hondt (c. 1598 in The Hague – 1652 or 1658 in Danzig (Gdańsk)) was a Dutch engraver, cartographer and painter who spent most of his life in Poland.",https://en.wikipedia.org/wiki/Willem_Hondius
William_Harnett,William Harnett,"William Michael Harnett (August 10, 1848 – October 29, 1892) was an American painter known for his trompe-l'œil still lifes of ordinary objects.",https://en.wikipedia.org/wiki/William_Harnett
William_Hoare,William Hoare,"William Hoare of Bath  (c. 1707 – 12 December 1792) was a British portraitist, painter and printmaker. From c. 1740 to 1759, he was the leading oil portraitist at Bath, Somerset, until Thomas Gainsborough arrived in the town. Noted for his pastels, he was a foundation member of the Royal Academy.",https://en.wikipedia.org/wiki/William_Hoare
William_Hogarth,William Hogarth,"William Hogarth  (; 10 November 1697 – 26 October 1764) was an English painter, engraver, pictorial satirist, social critic, editorial cartoonist and occasional writer on art. His work ranges from realistic portraiture to comic strip-like series of pictures called ""modern moral subjects"", and he is perhaps best known for his series A Harlot's Progress, A Rake's Progress and Marriage A-la-Mode.  Knowledge of his work is so pervasive that satirical political illustrations in this style are often referred to as ""Hogarthian"".
Hogarth was born in London to a lower-middle-class family. In his youth he took up an apprenticeship with an engraver, but did not complete the apprenticeship. His father underwent periods of mixed fortune, and was at one time imprisoned in lieu of payment of outstanding debts, an event that is thought to have informed William's paintings and prints with a hard edge.
Influenced by French and Italian painting and engraving, Hogarth's works are mostly satirical caricatures, sometimes bawdily sexual, mostly of the first rank of realistic portraiture. They became widely popular and mass-produced via prints in his lifetime, and he was by far the most significant English artist of his generation. Charles Lamb deemed Hogarth's images to be books, filled with ""the teeming, fruitful, suggestive meaning of words. Other pictures we look at; his pictures we read.""",https://en.wikipedia.org/wiki/William_Hogarth
William_Holman_Hunt,William Holman Hunt,"William Holman Hunt  (2 April 1827 – 7 September 1910) was an English painter and one of the founders of the Pre-Raphaelite Brotherhood.  His paintings were notable for their great attention to detail, vivid colour, and elaborate symbolism.  These features were influenced by the writings of John Ruskin and Thomas Carlyle, according to whom the world itself should be read as a system of visual signs.  For Hunt it was the duty of the artist to reveal the correspondence between sign and fact.  Of all the members of the Pre-Raphaelite Brotherhood, Hunt remained most true to their ideals throughout his career.  He was always keen to maximise the popular appeal and public visibility of his works.",https://en.wikipedia.org/wiki/William_Holman_Hunt
Winslow_Homer,Winslow Homer,"Winslow Homer (February 24, 1836 – September 29, 1910) was an American landscape painter and illustrator, best known for his marine subjects. He is considered one of the foremost painters of 19th-century America and a preeminent figure in American art in general.
Largely self-taught, Homer began his career working as a commercial illustrator. He subsequently took up oil painting and produced major studio works characterized by the weight and density he exploited from the medium. He also worked extensively in watercolor, creating a fluid and prolific oeuvre, primarily chronicling his working vacations.",https://en.wikipedia.org/wiki/Winslow_Homer
Wlastimil_Hofman,Wlastimil Hofman,"Wlastimil Hofman (27 April 1881 – 6 March 1970) was a Polish painter, one of the more popular painters of the interwar and postwar years.",https://en.wikipedia.org/wiki/Wlastimil_Hofman
Wolf_Huber,Wolf Huber,"Wolf Huber (c. 1485 – 3 June 1553) was an Austrian- German painter, printmaker, and architect, who worked in Passau, Germany for most of his life as a leading member of the Danube school.",https://en.wikipedia.org/wiki/Wolf_Huber
Youssef_Howayek,Youssef Howayek,"Youssef Saadallah Howayek (Arabic: يوسف حويك; also Yusuf Huwayyik, Hoyek, Hoayek, Hawayek) (1883–1962) was a painter, sculptor and writer from Helta, in modern-day Lebanon.",https://en.wikipedia.org/wiki/Youssef_Howayek
Adriaen_Isenbrant,Adriaen Isenbrandt,"Adriaen Isenbrandt or Adriaen Ysenbrandt (between 1480 and 1490 – July 1551) was a painter in Bruges, in the final years of Early Netherlandish painting, and the first of the Dutch and Flemish Renaissance painting of the Northern Renaissance.  Documentary evidence suggests he was a significant and successful artist of his period, even though no specific works by his hand are clearly documented. Art historians have conjectured that he operated a large workshop specializing in religious subjects and devotional paintings, which were executed in a conservative style in the tradition of the Early Netherlandish painting of the previous century.  By his time, the new booming economy of Antwerp had made this the centre of painting in the Low Countries, but the previous centre of Bruges retained considerable prestige.
He was believed by Georges Hulin de Loo to be the same person as the anonymous Master of the Seven Sorrows of the Virgin or Pseudo-Mostaert. Other art historians doubt that any works can be reliably attributed to him, and the number of paintings attributed to him by major museums has been in decline for many decades.",https://en.wikipedia.org/wiki/Adriaen_Isenbrandt
Albert_Irvin,Albert Irvin,Albert Henry Thomas Irvin  (21 August 1922 – 26 March 2015) was an English expressionist abstract artist.,https://en.wikipedia.org/wiki/Albert_Irvin
Alexander_Ivanov_(painter),Alexander Andreyevich Ivanov,"Alexander Andreyevich Ivanov (Russian: Алекса́ндр Андре́евич Ива́нов; 28 July [O.S. 16 July] 1806 – 15 July [O.S. 3 July] 1858) was a Russian painter who adhered to the waning tradition of Neoclassicism but found little sympathy with his contemporaries. He was born and died in St. Petersburg. He has been called the master of one work, for it took 20 years to complete his magnum opus The Appearance of Christ Before the People.",https://en.wikipedia.org/wiki/Alexander_Andreyevich_Ivanov
Béla_Iványi-Grünwald,Béla Iványi-Grünwald,"Béla Iványi-Grünwald (6 May 1867 – 24 September 1940) was a Hungarian painter, a leading member of the Nagybánya artists' colony and founder of the Kecskemét artists' colony.",https://en.wikipedia.org/wiki/B%C3%A9la_Iv%C3%A1nyi-Gr%C3%BCnwald
Dahlov_Ipcar,Dahlov Ipcar,"Dahlov Ipcar (née Zorach; November 12, 1917 – February 10, 2017) was an American painter, illustrator and author. She was best known for her colorful, kaleidoscopic-styled paintings featuring animals – primarily in either farm or wild settings.",https://en.wikipedia.org/wiki/Dahlov_Ipcar
David_Imms,David Imms,"David Imms  (born 1945) is an English artist and painter.
Imms was born near Derby and studied at Derby College of Art (1962–64) and at Central School of Art and Design, London (1964–67).
He has had numerous one-man exhibitions and his work is widely represented in private and public collections including the Victoria and Albert Museum, University of London, Queen Mary College London, Derby Museum and Art Gallery and Plymouth City Museum and Art Gallery.
His work is influenced by the West Country landscape and reflects literary and historical associations, such as Thomas Hardy's  Dorset, and the prehistoric earthworks and standing stones of Wiltshire.
Awarded the Northern Arts Purchase Award and Llewellyn Smith Scholarship.
Imms lives and works in Finedon, Northamptonshire.",https://en.wikipedia.org/wiki/David_Imms
Domenico_Induno,Domenico Induno,"Domenico Induno (14 May 1815 – 5 November 1878) was an Italian painter, primarily of genre and historical scenes. His younger brother, Gerolamo, also became a well-known artist and they often worked together.",https://en.wikipedia.org/wiki/Domenico_Induno
Eugène_Isabey,Eugène Isabey,"Eugène Louis Gabriel Isabey (French pronunciation: [øʒɛn lwi ɡabʁijɛl izabɛ]; 22 July 1803 – 25 April 1886) was a French painter, lithographer and watercolorist in the Romantic style.",https://en.wikipedia.org/wiki/Eug%C3%A8ne_Isabey
George_Inness,George Inness,"George Inness (May 1, 1825 – August 3, 1894) was a prominent American landscape painter.
Now recognized as one of the most influential American artists of the nineteenth century, Inness was influenced by the Hudson River School at the start of his career. He also studied the Old Masters, and artists of the Barbizon school during later trips to Europe. There he was introduced to the theology of Emanuel Swedenborg, which was significant for him; he expressed that spiritualism in the works of his maturity (1879–1894).
Although Inness's style evolved through distinct stages over a prolific career that spanned more than forty years and 1,000 paintings, his works consistently earned acclaim for their powerful, coordinated efforts to elicit depth of mood, atmosphere, and emotion. Neither pure realist nor impressionist, Inness was a transitional figure. He worked to combine both the earthly and the ethereal in order to capture the complete essence of a locale in his works. A master of light, color, and shadow, he became noted for creating highly ordered and complex scenes that often juxtaposed hazy or blurred elements with sharp and refined details to evoke an interweaving of both the physical and the spiritual nature of experience. In Inness's words, he attempted through his art to demonstrate the ""reality of the unseen"" and to connect the ""visible upon the invisible.""

Within his lifetime, art critics hailed Inness as one of America's greatest artists. Often called ""the father of American landscape painting,"" Inness is best known for his mature works that not only exemplified the Tonalist movement but also displayed an original and uniquely American style.",https://en.wikipedia.org/wiki/George_Inness
INO_(artist),INO (artist),INO is a visual artist from Greece who studied painting at the Athens School of Fine Arts and is worldwide known for his large scale murals.,https://en.wikipedia.org/wiki/INO_(artist)
Ike_no_Taiga,Ike no Taiga,"Ike no Taiga (池大雅, born June 6, 1723, Kyōto, Japan—died May 30, 1776, Kyōto) was a Japanese painter and calligrapher born in Kyoto during the Edo period. Together with Yosa Buson, he perfected the bunjinga (or nanga) genre. The majority of his works reflected his passion for classical Chinese culture and painting techniques, though he also incorporated revolutionary and modern techniques into his otherwise very traditional paintings. As a bunjin (文人, literati, man of letters), Ike was close to many of the prominent social and artistic circles in Kyoto, and in other parts of the country, throughout his lifetime.",https://en.wikipedia.org/wiki/Ike_no_Taiga
Itō_Jakuchū,Itō Jakuchū,"Itō Jakuchū (伊藤 若冲, 2 March 1716 – 27 October 1800) was a Japanese painter of the mid-Edo period when Japan had isolated itself from the outside world. Many of his paintings concern traditionally Japanese subjects, particularly chickens and other birds. Many of his otherwise traditional works display a great degree of experimentation with perspective, and with other very modern stylistic elements.
His realistic style of painting made him very popular along with Maruyama Ōkyo, and he was listed as the second painter after Ōkyo in the second and third editions of the Heian Jinbutsushi (平安人物志), a directory of famous people living in Kyoto at the time. He held strong ties to Zen Buddhist ideals, and was considered a lay brother (koji); but he was also keenly aware of his role within a Kyoto society that was becoming increasingly commercial.
In 1970, Nobuo Tsuji (ja) published a book entitled Kisō no Keifu (奇想の系譜, Lineage of Eccentrics), which focused on painters of the ""Lineage of Eccentrics"" who broke with tradition, such as Itō Jakuchū, Iwasa Matabei, Kanō Sansetsu, Soga Shōhaku, Nagasawa Rosetsu, and Utagawa Kuniyoshi. This work has revolutionized the view of Japanese art history, and Edo period painting has become the most popular field of Japanese art, with Itō Jakuchū being the most popular. In recent years, scholars and art exhibitions have often added Hakuin Ekaku and Suzuki Kiitsu to the six artists listed by Tsuji, calling them the painters of the ""Lineage of Eccentrics"".",https://en.wikipedia.org/wiki/It%C5%8D_Jakuch%C5%AB
Itō_Shinsui,Shinsui Itō,"Shinsui Itō (Japanese: 伊東 深水, romanized: Itō Shinsui; 4 February 1898 – 8 May 1972) was the pseudonym of a Nihonga painter and ukiyo-e woodblock print artist in Taishō- and Shōwa-period Japan. He was one of the great names of the shin-hanga art movement, which revitalized the traditional art after it began to decline with the advent of photography in the early 20th century. His real name was Itō Hajime (Japanese: 伊東 一).",https://en.wikipedia.org/wiki/Shinsui_It%C5%8D
Iwasa_Matabei,Iwasa Matabei,"Iwasa Matabei (Japanese: 岩佐 又兵衛, romanized: Iwasa Matabē; original name Araki Katsumochi  1578 – July 20, 1650) was a Japanese artist of the early Tokugawa period, who specialized in genre scenes of historical events and illustrations of classical Japanese and Chinese literature, as well as portraits. He was the son of Araki Murashige, a prominent daimyō of the Sengoku period who had been made to commit suicide, leaving Matabei to be raised with his mother's family name, Iwasa.
Matabei's work was noted for its distinctive figures, with large heads and delicately drawn features, and he was effective both in colour and monochrome ink-wash painting, using an individual brush technique combining Tosa and Kanō elements. 
Although trained by Kanō Naizen of the Kanō school, he was more influenced by the traditions of the Tosa school, and signed a late series of portraits of the Thirty-six Poetry Immortals (1640) commissioned by the shōgun Tokugawa Iemitsu for a temple as ""the artist Matabei of the later current from Tosa Mitsunobu"".
The works of Matabei have an affinity with the early paintings of ukiyo-e, but there is a disagreement among scholars as to whether they are ukiyo-e themselves or not. In Japan, it is common to regard Matabei as the originator of ukiyo-e. On the other hand, there is a theory that Matabei is not the source of ukiyo-e, but rather an independent painter of the Tosa school, because his patrons were from high social classes. According to this theory, he is misunderstood as the source of ukiyo-e only because he is confused with the ukiyo-e painter of the same name (Ōtsu no Matabei) who appears in Chikamatsu's plays.
His son Katsushige (d. 1673) was also a painter, known for dancing figures in a style like that of his father.",https://en.wikipedia.org/wiki/Iwasa_Matabei
James_Dickson_Innes,James Dickson Innes,"James Dickson Innes (27 February 1887 – 22 August 1914) was a Welsh painter, mainly of mountain landscapes but occasionally of figure subjects. He worked in both oils and watercolours.",https://en.wikipedia.org/wiki/James_Dickson_Innes
Jean_Auguste_Dominique_Ingres,Jean-Auguste-Dominique Ingres,"Jean-Auguste-Dominique Ingres ( ANG-grə, French: [ʒɑ̃ oɡyst dɔminik ɛ̃ɡʁ]; 29 August 1780 – 14 January 1867) was a French Neoclassical painter. Ingres was profoundly influenced by past artistic traditions and aspired to become the guardian of academic orthodoxy against the ascendant Romantic style. Although he considered himself a painter of history in the tradition of Nicolas Poussin and Jacques-Louis David, it is his portraits, both painted and drawn, that are recognized as his greatest legacy. His expressive distortions of form and space made him an important precursor of modern art, influencing Picasso, Matisse and other modernists.
Born into a modest family in Montauban, he travelled to Paris to study in the studio of David. In 1802 he made his Salon debut, and won the Prix de Rome for his painting The Ambassadors of Agamemnon in the tent of Achilles. By the time he departed in 1806 for his residency in Rome, his style—revealing his close study of Italian and Flemish Renaissance masters—was fully developed, and would change little for the rest of his life. While working in Rome and subsequently Florence from 1806 to 1824, he regularly sent paintings to the Paris Salon, where they were faulted by critics who found his style bizarre and archaic. He received few commissions during this period for the history paintings he aspired to paint, but was able to support himself and his wife as a portrait painter and draughtsman.
He was finally recognized at the Salon in 1824, when his Raphaelesque painting, The Vow of Louis XIII, was met with acclaim, and Ingres was acknowledged as the leader of the Neoclassical school in France. Although the income from commissions for history paintings allowed him to paint fewer portraits, his Portrait of Monsieur Bertin marked his next popular success in 1833. The following year, his indignation at the harsh criticism of his ambitious composition The Martyrdom of Saint Symphorian caused him to return to Italy, where he assumed directorship of the French Academy in Rome in 1835. He returned to Paris for good in 1841. In his later years he painted new versions of many of his earlier compositions, a series of designs for stained glass windows, several important portraits of women, and The Turkish Bath, the last of his several Orientalist paintings of the female nude, which he finished at the age of 83.",https://en.wikipedia.org/wiki/Jean-Auguste-Dominique_Ingres
Johannes_Itten,Johannes Itten,"Johannes Itten (11 November 1888 – 25 March 1967) was a Swiss expressionist painter, designer, teacher, writer and theorist associated with the Bauhaus (Staatliches Bauhaus) school. Together with German-American painter Lyonel Feininger and German sculptor Gerhard Marcks, under the direction of German architect Walter Gropius, Itten was part of the core of the Weimar Bauhaus.",https://en.wikipedia.org/wiki/Johannes_Itten
John_Stuart_Ingle,John Stuart Ingle,"John Stuart Ingle (1933 – October 30, 2010) was an American contemporary realist artist, known for his meticulously rendered watercolor paintings, typically still lifes.  Some criticism has characterized Ingle's work as a kind of magic realism.  Ingle was born in Indiana and died, aged 77, in Minnesota.
Significant critical recognition of Ingle's work has included the publication of a book, The Eye and the Heart: Watercolors of John Stuart Ingle (Rizzoli International, 1988), authored by Pulitzer Prize–winning journalist John Camp, and including an introduction by Frank H. Goodyear, Jr., president of the Pennsylvania Academy of the Fine Arts (and author of Contemporary Realism since 1960). The 110-page book on Ingle was published in conjunction with major solo exhibitions jointly sponsored by the Wadsworth Atheneum in Hartford, Connecticut, and the Evansville Museum of Arts, History and Science in Evansville, Indiana.",https://en.wikipedia.org/wiki/John_Stuart_Ingle
Jozef_Israëls,Jozef Israëls,"Jozef Israëls (Dutch pronunciation: [ˈjoːzəf ˈɪsrɑɛls]; 27 January 1824 – 12 August 1911) was a Dutch painter. He was a leading member of the group of landscape painters referred to as the Hague School and was, during his lifetime, ""the most respected Dutch artist of the second half of the nineteenth century.""",https://en.wikipedia.org/wiki/Jozef_Isra%C3%ABls
Jörg_Immendorff,Jörg Immendorff,"Jörg Immendorff (14 June 1945 – 28 May 2007) was a German painter, sculptor, stage designer and art professor. He was a member of the art movement Neue Wilde.",https://en.wikipedia.org/wiki/J%C3%B6rg_Immendorff
