wikipedia_name,artist_name,summary,url
Sven_Erixson,Sven Erixson,"Sven ""X-et"" Leonard Erixson (23 November 1899 – 17 May 1970) was a Swedish painter and sculptor. Son of Alfred and Mathilda Eriksson, he was married to Ingeborg Erixson with whom he had two children: a son, the artist Sverre Erixson (born 1932) and a daughter, the actor Irma Erixson (born 1937).",https://en.wikipedia.org/wiki/Sven_Erixson
Thomas_Eakins,Thomas Eakins,"Thomas Cowperthwait Eakins (; July 25, 1844 – June 25, 1916) was an American realist painter, photographer, sculptor, and fine arts educator. He is widely acknowledged to be one of the most important American artists.
For the length of his professional career, from the early 1870s until his health began to fail some 40 years later, Eakins worked exactingly from life, choosing as his subject the people of his hometown of Philadelphia. He painted several hundred portraits, usually of friends, family members, or prominent people in the arts, sciences, medicine, and clergy. Taken en masse, the portraits offer an overview of the intellectual life of contemporary Philadelphia of the late 19th and early 20th centuries.
In addition, Eakins produced a number of large paintings that brought the portrait out of the drawing room and into the offices, streets, parks, rivers, arenas, and surgical amphitheaters of his city. These active outdoor venues allowed him to paint the subject that most inspired him: the nude or lightly clad figure in motion. In the process, he could model the forms of the body in full sunlight, and create images of deep space utilizing his studies in perspective. Eakins took keen interest in new motion photography, a field in which he is now seen as an innovator.
Eakins was also an educator, and his instruction was a highly influential presence in American art. The difficulties he encountered as an artist were seeking to paint portraits and figures realistically as behavioral and sexual scandals truncated his success and challenged his reputation.
Eakins was a controversial figure whose work received little recognition during his lifetime. Since his death, he has been celebrated by American art historians as ""the strongest, most profound realist in nineteenth- and early-twentieth-century American art"".",https://en.wikipedia.org/wiki/Thomas_Eakins
Tracey_Emin,Tracey Emin,"Tracey Karima Emin  (; born 3 July 1963) is an English artist known for autobiographical and confessional artwork. She produces work in a variety of media including drawing, painting, sculpture, film, photography, neon text and sewn appliqué. Once the ""enfant terrible"" of the Young British Artists in the 1980s, Tracey Emin is now a Royal Academician.
In 1997, her work Everyone I Have Ever Slept With 1963–1995, a tent appliquéd with the names of everyone the artist had ever slept with, was shown at Charles Saatchi's Sensation exhibition held at the Royal Academy in London. In the same year, she gained considerable media exposure when she swore repeatedly when drunk on a live British TV discussion programme called The Death of Painting.
In 1999, Emin had her first solo exhibition in the United States at Lehmann Maupin Gallery, entitled Every Part of Me's Bleeding. Later that year, she was a Turner Prize nominee and exhibited My Bed – a readymade installation, consisting of her own unmade dirty bed, in which she had spent several weeks drinking, smoking, eating, sleeping and having sexual intercourse while undergoing a period of severe emotional flux. The artwork featured used condoms and blood-stained underwear.
Emin is also a panellist and speaker: she has lectured at the Victoria and Albert Museum in London, the Art Gallery of New South Wales in Sydney (2010), the Royal Academy of Arts (2008), and the Tate Britain in London (2005) about the links between creativity and autobiography, and the role of subjectivity and personal histories in constructing art. In December 2011, she was appointed Professor of Drawing at the Royal Academy; with Fiona Rae, she is one of the first two female professors since the Academy was founded in 1768. Emin lived in Spitalfields, East London
before returning to Margate where she funds the TKE Studios with workspace for aspiring artists.",https://en.wikipedia.org/wiki/Tracey_Emin
Ursula_Edgcumbe,Ursula Edgcumbe,"Ursula Ulalia Edgcumbe (1900 – 8 February 1985) was a British sculptor and painter. As a sculptor she worked in stone, wood and bronze while, after switching to painting, many of her works depicted birds and groups of figures.",https://en.wikipedia.org/wiki/Ursula_Edgcumbe
Vincent_Evans_(artist),Vincent Evans (artist),"Vincent Evans (1896–1976) was a Welsh artist who had a varied career as a painter, printmaker and art teacher and is known for his depictions of mine workers.",https://en.wikipedia.org/wiki/Vincent_Evans_(artist)
William_Etty,William Etty,"William Etty  (10 March 1787 – 13 November 1849) was an English artist best known for his history paintings containing nude figures. He was the first significant British painter of nudes and still lifes. Born in York, he left school at the age of 12 to become an apprentice printer in Hull. He completed his apprenticeship seven years later and moved to London, where in 1807 he joined the Royal Academy Schools. There he studied under Thomas Lawrence and trained by copying works by other artists. Etty earned respect at the Royal Academy of Arts for his ability to paint realistic flesh tones, but had little commercial or critical success in his first few years in London.
Etty's Cleopatra's Arrival in Cilicia, painted in 1821, featured numerous nudes and was exhibited to great acclaim. Its success prompted several further depictions of historical scenes with nudes. All but one of the works he exhibited at the Royal Academy in the 1820s contained at least one nude figure, and he acquired a reputation for indecency. Despite this, he was commercially successful and critically acclaimed, and in 1828 was elected a Royal Academician, at the time the highest honour available to an artist. Although he was one of the most respected artists in the country he continued to study at life classes throughout his life, a practice considered inappropriate by his fellow artists. In the 1830s Etty began to branch out into the more lucrative but less respected field of portraiture, and later became the first English painter to paint significant still lifes. He continued to paint both male and female nudes, which caused severe criticism and condemnation from some elements of the press.
An extremely shy man, Etty rarely socialised and never married. From 1824 until his death he lived with his niece Betsy (Elizabeth Etty). Even in London he retained a keen interest in his native York, and was instrumental in the establishment of the town's first art school and the campaign to preserve York city walls. While he never formally converted from his Methodist faith, he was deeply attached to the Roman Catholic Church and was one of the few non-Catholics to attend the 1838 opening of Augustus Pugin's chapel for St Mary's College, Oscott, at that time England's most important Roman Catholic building.
Etty was prolific and commercially successful throughout the 1840s, but the quality of his work deteriorated throughout this period. As his health progressively worsened he retired to York in 1848. He died in 1849, shortly after a major retrospective exhibition. In the immediate aftermath of his death his works became highly collectable and sold for large sums. Changing tastes meant his work later fell out of fashion, and imitators soon abandoned his style. By the end of the 19th century the value of all of his works had fallen below their original prices, and outside his native York he remained little known throughout the 20th century. Etty's inclusion in Tate Britain's landmark Exposed: The Victorian Nude exhibition in 2001–02, the high-profile restoration of his The Sirens and Ulysses in 2010 and a major retrospective of his work at the York Art Gallery in 2011–12 led to renewed interest in his work.",https://en.wikipedia.org/wiki/William_Etty
Adolf_Fényes,Adolf Fényes,"Adolf Fényes, originally Fischmann (29 April 1867, Kecskemét – 14 March 1945, Budapest) was a Hungarian painter of Jewish ancestry. He is best known for his cycle of paintings; The Life of a Poor Man and a series of still-lifes, done as table settings.",https://en.wikipedia.org/wiki/Adolf_F%C3%A9nyes
Alexandre-Évariste_Fragonard,Alexandre-Évariste Fragonard,"Alexandre-Évariste Fragonard (26 October 1780 – 10 November 1850) was a French painter and sculptor in the troubadour style. He received his first training from his father and drew from him his piquant subjects and great facility, perfecting them under Jacques-Louis David. His parents were Jean-Honoré Fragonard and Marie-Anne Fragonard.
He was born in Grasse, and died in Paris.",https://en.wikipedia.org/wiki/Alexandre-%C3%89variste_Fragonard
Alexandre_Falguière,Alexandre Falguière,"Jean Alexandre Joseph Falguière (French pronunciation: [ʒɑ̃ alɛksɑ̃dʁ ʒozɛf falɡjɛʁ]; also given as Jean-Joseph-Alexandre Falguière, or in short Alexandre Falguière) (7 September 1831 – 20 April 1900) was a French sculptor and painter.",https://en.wikipedia.org/wiki/Alexandre_Falgui%C3%A8re
Alfred_William_Finch,Alfred William Finch,"Alfred William (Willy) Finch (1854 –1930) was a ceramist and painter in the pointillist and Neo-Impressionist style. Born in Brussels to British parents, he spent most of his creative life in Finland.",https://en.wikipedia.org/wiki/Alfred_William_Finch
Alvan_Fisher,Alvan Fisher,"Alvan Fisher (August 9, 1792 – February 13, 1863) was an American landscape and genre painter.",https://en.wikipedia.org/wiki/Alvan_Fisher
Amos_Ferguson,Amos Ferguson,"Amos Ferguson (February 28, 1920 – October 19, 2009) was a Bahamian folk artist. He was known for his brilliantly colored Bible stories and Bahamian scenes. He was nicknamed the ""Picasso of Nassau"".",https://en.wikipedia.org/wiki/Amos_Ferguson
Aniello_Falcone,Aniello Falcone,"Aniello Falcone or Ancillo Falcone (15 November 1600 – 1656) was an Italian Baroque painter, active in Naples and noted for his painted depictions of battle scenes.",https://en.wikipedia.org/wiki/Aniello_Falcone
Anna_Findlay,Anna Findlay,Anna R. Findlay (1885-1968) was a British artist and printmaker. She was known for her elegant colour linocut and woodcut prints of mostly topographical scenes.,https://en.wikipedia.org/wiki/Anna_Findlay
Anna_Füssli,Anna Füssli,"Anna Füssli (16 September 1749 – 24 February 1772), sister of Henry Fuseli, was a Swiss painter of flowers and insects. She died very young.",https://en.wikipedia.org/wiki/Anna_F%C3%BCssli
Art_Frahm,Art Frahm,"Arthur Ernest Frahm (May 5, 1906 – February 12, 1981) was an American painter and commercial artist, best known for his campy paintings of pin-up girls in the 1950s. Frahm's playful Americana style has been compared with that of Norman Rockwell.",https://en.wikipedia.org/wiki/Art_Frahm
Barent_Fabritius,Barent Fabritius,"Barent or Bernard Pietersz Fabritius (or Fabricius) (16 November 1624 [bapt.] – 20 October 1673 [buried]), was a Dutch painter.
Fabritius was born at Middenbeemster, North Holland, the son of Pieter Carelsz. Fabritius. He studied with his brothers Johannes and Carel Fabritius, and probably with Rembrandt, as well. He was a painter of biblical subjects (The three angels before Abraham, The presentation in the temple), mythical and historical scenes, in addition to expressive portraits. He died in Amsterdam.",https://en.wikipedia.org/wiki/Barent_Fabritius
Bernard_Fleetwood-Walker,Bernard Fleetwood-Walker,"Bernard Fleetwood-Walker , PPRBSA, (22 March 1893 – 30 January 1965) was an English artist and teacher of painting.
Bernard Fleetwood-Walker (invariably known as B. Fleetwood-Walker) was born on 22 March 1893 in Birmingham, United Kingdom, a twin and one of five children. His father William Walker was an electrical engineer and co-inventor of the Walker-Wilkins battery, while his mother Electra Amelia (née Varley) was granddaughter of the 19th century watercolourist Cornelius Varley who, together with his brother John Varley, had been amongst the founder members of the Royal Watercolour Society in 1804.
Fleetwood-Walker was educated at Barford Street School and at King Edward's Grammar School, Five Ways and went on to train in the arts as a silver and goldsmith. Through working as a modeller and on low relief he developed an interest in painting and furthered his studies at the Birmingham School of Art and Crafts, as well as in London and under Fleury in Paris.
During the First World War he served in France as a sniper in the Artists Rifles and was wounded and gassed. Various studies exist showing he continued to draw while in the army and a fellow soldier, years later in a letter to the artist's widow, described mural decorations he painted for Christmas 1918 on the wall of a warehouse being used as a mess-hall in the deserted village of Auberchicourt, near Douai, using dry colours found in a builder's yard mixed with 'the glutinous substance you get from oatmeal porridge'. These materials were 'food and drink to him' and he regarded the war years as wasted time.
Returning to Birmingham after the war he married Marjorie White ('Mickey') in 1920 and had two sons, Colin and Guy. He taught, first at King Edward's Grammar School, Aston where added to his talents he designed remarkably avant-garde scenery for the school plays, and then, from 1929 as a gifted, respected and influential lecturer at the Birmingham College of Art under Harold Holden. Having been trained at a time when strong drawing and a high level of technical skill was the pre-requisite of a successful career, he excelled as a draughtsman and through his teaching encouraged these virtues in others. He encouraged his students to use every sort of medium to hand, doled out fierce criticism and demanded high standards, and at the same time lectured perceptively on contemporary art movements. He worked prodigiously during this time, exhibiting at the Royal Academy from 1925, developing his abilities as a practising artist and quickly gaining a reputation not only as a painter of portraits and children but also for the large figurative paintings of the 1930s, many of which are now in public collections.
He had a one-man exhibition at the Ruskin Gallery, Birmingham in 1927, but showed his work primarily at the societies to which he regularly sent his work. He was elected an Associate of the Royal Academy in 1946 and a Royal Academician in 1956 – showing a total of 147 works there over the years. He was a member of the Royal Society of Portrait Painters, the Royal Institute of Oil Painters and the New English Art Club. Always extremely loyal to his hometown, he declared he was proud to be the only Royal Academician from Birmingham who still lived and worked there, and was particularly pleased to have been elected President of the Royal Birmingham Society of Artists (RBSA) in 1950. In 1946 Fleetwood-Walker was elected to the Royal Watercolour Society consequently fulfilling the conditions of Cornelius Varley's will – that the next artist in his family to be a member should inherit Varley's studio collection.
After his first wife died, he married Dr Peggy Frazer in 1939 and continued to work and teach in Birmingham through to 1956. Each year he would take a group of students from Birmingham to sketch in Cornwall and was a member of the St Ives Society of Artists (1936–1949). He also went on sketching tours on the continent and exhibited at the Paris Salon winning both bronze and silver medals. He finally moved to Chelsea so that he could devote more time to the students at the Royal Academy School where he was Assistant Keeper. He died in London on 30 January 1965.
In the introductory essay of the catalogue to the Memorial Exhibition held at the RBSA in 1965, Richard Seddon described his work as follows:
'He allowed his style to develop to the full and kept moving throughout his active life as an artist; and from the drawing and painting of a conceptual clarity based on his disciplined skill with line, he progressed to a visual intensity that synthesised light, space and tactile qualities as unified images laid on the canvas with a spontaneity and breadth unsurpassed by many of his British contemporaries.'",https://en.wikipedia.org/wiki/Bernard_Fleetwood-Walker
Bernd_Fasching,Bernd Fasching,"Bernd Fasching (born 18 July 1955 in Vienna, Austria) is an Austrian painter and sculptor. He lives and works in Vienna.",https://en.wikipedia.org/wiki/Bernd_Fasching
Bogi_Fabian,Bogi Fabian,"Boglárka Réka Fábián, better known professionally as Bogi Fabian, is a Hungarian artist most known for her fluorescent and glow-in-the dark murals and prints. Her works also include installation art, body painting, ""traditional"" painting, ceramics and visual design in general.",https://en.wikipedia.org/wiki/Bogi_Fabian
Brian_Froud,Brian Froud,"Brian Froud (born 1947) is an English fantasy illustrator and conceptual designer. He is most widely known for his 1978 book Faeries with Alan Lee, and as the conceptual designer of the Jim Henson films The Dark Crystal (1982) and Labyrinth (1986). According to Wired, Froud is ""one of the most pre-emiminent visualizers of the world of faerie and folktale"".
Most recently, Froud developed the 2019 streaming television series The Dark Crystal: Age of Resistance.",https://en.wikipedia.org/wiki/Brian_Froud
Béni_Ferenczy,Béni Ferenczy,"Béni Ferenczy (18 June 1890 – 2 June 1967) was a Hungarian sculptor, medalist and graphic artist.",https://en.wikipedia.org/wiki/B%C3%A9ni_Ferenczy
Caesar_Andrade_Faini,Caesar Andrade Faini,"Caesar Andrade Faini (April 15, 1913 – 1995) was a master Ecuadorian painter and teacher who studied at the School of Fine Arts of Quito under the painter Victor Mideros.",https://en.wikipedia.org/wiki/Caesar_Andrade_Faini
Carel_Fabritius,Carel Fabritius,"Carel Pietersz. Fabritius (Dutch pronunciation: [ˈkaːrəl ˈpitərs faːˈbritsijʏs]; bapt. 27 February 1622 – 12 October 1654) was a Dutch painter. He was a pupil of Rembrandt and worked in his studio in Amsterdam. Fabritius, who was a member of the Delft School, developed his own artistic style and experimented with perspective and lighting. Among his works are A View of Delft (1652; National Gallery, London), The Goldfinch (1654), and The Sentry (1654).",https://en.wikipedia.org/wiki/Carel_Fabritius
Caspar_David_Friedrich,Caspar David Friedrich,"Caspar David Friedrich (5 September 1774 – 7 May 1840) was a German Romantic landscape painter, generally considered the most important German artist of his generation. He is best known for his allegorical landscapes, which typically feature contemplative figures silhouetted against night skies, morning mists, barren trees or Gothic ruins. His primary interest was the contemplation of nature, and his often symbolic and anti-classical work seeks to convey a subjective, emotional response to the natural world. Friedrich's paintings characteristically set a human presence in diminished perspective amid expansive landscapes, reducing the figures to a scale that, according to the art historian Christopher John Murray, directs ""the viewer's gaze towards their metaphysical dimension"".
Friedrich was born in the town of Greifswald on the Baltic Sea in what was at the time Swedish Pomerania. He studied in Copenhagen until 1798, before settling in Dresden. He came of age during a period when, across Europe, a growing disillusionment with materialistic society was giving rise to a new appreciation of spirituality. This shift in ideals was often expressed through a reevaluation of the natural world, as artists such as Friedrich, J. M. W. Turner and John Constable sought to depict nature as a ""divine creation, to be set against the artifice of human civilization"".
Friedrich's work brought him renown early in his career. Contemporaries such as the French sculptor David d'Angers spoke of him as having discovered ""the tragedy of landscape"". His work nevertheless fell from favour during his later years, and he died in obscurity. As Germany moved towards modernisation in the late 19th century, a new sense of urgency characterised its art, and Friedrich's contemplative depictions of stillness came to be seen as products of a bygone age.
The early 20th century brought a renewed appreciation of his art, beginning in 1906 with an exhibition of thirty-two of his paintings in Berlin. His work influenced Expressionist artists and later Surrealists and Existentialists. The rise of Nazism in the early 1930s saw a resurgence in Friedrich's popularity, but this was followed by a sharp decline as his paintings were, by association with the Nazi movement, seen as promoting German nationalism. In the late 1970s Friedrich regained his reputation as an icon of the German Romantic movement and a painter of international importance.",https://en.wikipedia.org/wiki/Caspar_David_Friedrich
Celia_Fiennes_(artist),Celia Fiennes (artist),"Celia Mary Twisleton-Wykeham-Fiennes known as Celia Fiennes and later Celia Rooke, (10 March 1902 – 17 September 1998) was a British artist, notable as a printmaker and book illustrator.",https://en.wikipedia.org/wiki/Celia_Fiennes_(artist)
Ceramics,Ceramic,"A ceramic is any of the various hard, brittle, heat-resistant, and corrosion-resistant materials made by shaping and then firing an inorganic, nonmetallic material, such as clay, at a high temperature. Common examples are earthenware, porcelain, and brick.
The earliest ceramics made by humans were brick walls used for building houses and other structures, while pottery objects (pots, vessels, or vases) or figurines made from clay, either by itself or mixed with other materials like silica, hardened and sintered in fire is the common belief of how ceramic was made. Later, ceramics were glazed and fired to create smooth, colored surfaces, decreasing porosity through the use of glassy, amorphous ceramic coatings on top of the crystalline ceramic substrates. Ceramics now include domestic, industrial, and building products, as well as a wide range of materials developed for use in advanced ceramic engineering, such as semiconductors.
The word ceramic comes from the Ancient Greek word κεραμικός (keramikós), meaning ""of or for pottery"" (from  κέραμος (kéramos) 'potter's clay, tile, pottery'). The earliest known mention of the root ceram- is the Mycenaean Greek ke-ra-me-we, workers of ceramic, written in Linear B syllabic script. The word ceramic can be used as an adjective to describe a material, product, or process, or it may be used as a noun, either singular or, more commonly, as the plural noun ceramics.",https://en.wikipedia.org/wiki/Ceramic
Charles_Alphonse_du_Fresnoy,Charles Alphonse du Fresnoy,"Charles Alphonse du Fresnoy (1611 – 16 January 1668), French painter and writer on his art.
Du Fresnoy was born in Paris, son of an apothecary. He was destined for the medical profession, and well educated in Latin and Greek; but, having a natural propensity for the fine arts, he would not apply to his intended vocation, and was allowed to learn the rudiments of design under Perrier and Vouet. At the age of twenty-one he went off to Rome, with no resources; he drew ruins and architectural subjects.
After two years thus spent he re-encountered his old fellow-student Pierre Mignard, and by his aid obtained some amelioration of his professional prospects. He studied Raphael and the antique, went in 1633 to Venice, and in 1656 returned to France. During two years he was now employed in painting altar-pieces in the château du Raincy, landscapes, etc. His death was caused by an attack of apoplexy followed by palsy; he died at Villiers-le-Bel, near Paris. He never married.
His pictorial works are few; they are correct in drawing, with something of the Caracci in design, and of Titian in colouring, but wanting fire and expression, and insufficient to keep his name in any eminent repute.
He is remembered now almost entirely as a writer rather than painter. His Latin poem, De arte graphica, was written during his Italian sojourn, and embodied his observations on the art of painting; it may be termed a critical treatise on the practice of the art, with general advice to students. The precepts are sound according to the standard of his time; the poetical merits slender enough. The Latin style is formed chiefly on Lucretius and Horace.
This poem was first published by Mignard, and has been translated into several languages. In 1668 it was turned into French by Roger de Piles; Dryden translated the work into English prose; and a rendering into verse by Mason followed, to which Sir Joshua Reynolds added some annotations.


== References ==",https://en.wikipedia.org/wiki/Charles_Alphonse_du_Fresnoy
Charles_Furneaux,Charles Furneaux,"Charles Furneaux (1835–1913) was born in Boston and became a drawing instructor in that area. For many years he lived in the town of Melrose, Massachusetts.  In 1880, Furneaux moved to Hawaii, where he cultivated the friendship of King Kalakaua and other members of the Hawaiian royal family, from whom he later received several commissions. In the late 1880s,he was commissioned in Honolulu by Alexander Joy Cartwright, widely credited as the ""father of baseball"" and another dear friend of King Kalakaua, to paint the only oil portrait of his 72-year life. While living in Honolulu he taught at the private schools Punahou and St. Albans (now known as Iolani School).  In 1885, he received the order of Chevalier of Kapiolani from King Kalakaua in 'recognition of his services in advancing Hawaiian art'.  He died in Hawaii in 1913.
His reputation is mainly based on the paintings he executed in Hawaii, especially those of erupting volcanoes.  The Bishop Museum (Honolulu), the Brooklyn Museum, the Honolulu Museum of Art, Iolani Palace (Honolulu) and Mount Holyoke College Art Museum (South Hadley, Massachusetts) are among the public collections holding works by Charles Furneaux.",https://en.wikipedia.org/wiki/Charles_Furneaux
Cherryl_Fountain,Cherryl Fountain,"Cherryl Angela Fountain (born 1950) is an English still life, landscape and botanical artist. As the daughter of a gamekeeper and a resident of rural east Kent, much of her work reflects an environment of farming, botanical gardens and country life. Her work has been accepted for exhibition at the Royal Academy Summer Exhibition on 28 occasions, and she has received bursaries and numerous awards in honour of her work.",https://en.wikipedia.org/wiki/Cherryl_Fountain
Christian_Jane_Fergusson,Christian Jane Fergusson,"Christian Jane Fergusson, née Stark, (14 September 1876 – 5 January 1957), was a Scottish painter, who was associated with the Glasgow School and known for her landscape and still life works.",https://en.wikipedia.org/wiki/Christian_Jane_Fergusson
Claire_Falkenstein,Claire Falkenstein,"Claire Falkenstein (; July 22, 1908 – October 23, 1997) was an American sculptor, painter, printmaker, jewelry designer, and teacher, most renowned for her often large-scale abstract metal and glass public sculptures. Falkenstein was one of America's most experimental and productive 20th-century artists.
Falkenstein relentlessly explored media, techniques, and processes with uncommon daring and intellectual rigor. Though she was respected among the burgeoning post–World War II art scene in Europe and the United States, her disregard for the commodification of art coupled with her peripatetic movement from one art metropolis to another made her an elusive figure.
Falkenstein first worked in the San Francisco Bay Area, then in Paris and New York, and finally in Los Angeles. She was involved with art groups as radical as the Gutai Group in Japan and Un Art Autre in Paris and secured a lasting position in the vanguard, which she held until her death in 1997.
An interest in Einstein's theories of the universe inspired Falkenstein to create sculptures from wire and fused glass that explored the concept of infinite space. Falkenstein's current reputation rests on her sculpture, and her work in three dimensions was often radical and ahead of her time.",https://en.wikipedia.org/wiki/Claire_Falkenstein
Cornelia_MacIntyre_Foley,Cornelia MacIntyre Foley,Cornelia MacIntyre Foley  was an American painter from Hawaii.,https://en.wikipedia.org/wiki/Cornelia_MacIntyre_Foley
Daphne_Fedarb,Daphne Fedarb,Daphne Fedarb née Brook (1912-1992) was a British painter and artist.,https://en.wikipedia.org/wiki/Daphne_Fedarb
Demetrios_Farmakopoulos,Demetrios Farmakopoulos,"Demetrios Farmakopoulos, (Δημήτριος Φαρμακόπουλος),(1919–1996), also known as Mimis Farmakopoulos.  An influential Greek painter whose main recurring theme is space and the future.",https://en.wikipedia.org/wiki/Demetrios_Farmakopoulos
Dennis_Flanders,Dennis Flanders,"Dennis Flanders RBA RWS (2 July 1915 – 13 August 1994) was a British artist and draughtsman who specialized in pen and ink drawings, often of English landscapes and buildings. He is notable for his meticulous depictions of the impact of aerial bombing upon historic buildings during World War Two.",https://en.wikipedia.org/wiki/Dennis_Flanders
Dennis_H._Farber,Dennis H. Farber,"Dennis ""Denny"" H. Farber (March 8, 1946 – May 8, 2017) was an American painter, photographer and educator. Faber was the director of the Mount Royal School of Art at Maryland Institute College of Art (MICA) from 2000 to 2004 and co-chair of MICA’s Foundations department from 2010 to 2011.",https://en.wikipedia.org/wiki/Dennis_H._Farber
E._Charlton_Fortune,E. Charlton Fortune,"Euphemia Charlton Fortune (1885–1969) was an American Impressionist artist from California. She was trained in Europe, New York and San Francisco. She painted many portraits as well as landscape views of California and European sites. In midlife she turned to liturgical design. She signed her paintings ""E. Charlton Fortune,"" which helped conceal her gender.",https://en.wikipedia.org/wiki/E._Charlton_Fortune
Elizabeth_Forbes_(artist),Elizabeth Forbes (artist),"Elizabeth Adela Forbes (née Armstrong; 29 December 1859 – 16 March 1912) was a Canadian painter who was primarily active in the UK. She often featured children in her paintings and School Is Out (painted in Newlyn) is one of her most popular works. She was friends with the artists James Abbott McNeill Whistler and Walter Sickert, both of whom influenced her work. Her etchings in particular are said to show the influence of Whistler.
After studying and working in continental Europe, Forbes settled in Newlyn, England, where she raised her son and established a school with her husband, Stanhope Forbes. She had her works exhibited in notable shows and won medals for her works. Her paintings are in collections of museums in Canada, United States and England.",https://en.wikipedia.org/wiki/Elizabeth_Forbes_(artist)
Elsie_Few,Elsie Few,"Elsie Evelyn Few, (4 February 1909 – 17 December 1980) was a Jamaican-born artist, who had a long career in Britain and was associated with the Euston Road School. Throughout her career Few produced oil paintings of landscapes but later in her life began using collage techniques to create abstract designs.",https://en.wikipedia.org/wiki/Elsie_Few
Emil_Fuchs_(artist),Emil Fuchs (artist),"Emil Fuchs  (9 August 1866 – 13 January 1929) was an Austrian–American sculptor, medallist, painter, and author who worked in Vienna, London and New York. He painted portraits of Queen Victoria and Edward VII and was fashionable among London high society in the early 20th century.",https://en.wikipedia.org/wiki/Emil_Fuchs_(artist)
Eva_Frankfurther,Eva Frankfurther,Eva Frankfurther (10 February 1930 – January 1959) was a German-born British artist known for her depictions of the immigrant communities of the East End of London in the 1950s.,https://en.wikipedia.org/wiki/Eva_Frankfurther
Fan_Kuan,Fan Kuan,"Fan Zhongzheng (c. 960 – c. 1030), courtesy name Zhongli, better known by his pseudonym Fan Kuan (Chinese: 范寬; pinyin: Fàn Kuān; Wade–Giles: Fan K’uan), was a Chinese landscape painter of the Song dynasty. He was both a Daoist and a Neo-Confucianist.
Travelers among Mountains and Streams, a large hanging scroll, is Fan Kuan's best known work, possibly his only surviving one, and a seminal painting of the Northern Song school. It establishes an ideal in monumental landscape painting to which later painters were to return time and again for inspiration. The classic Chinese perspective of three planes is evident - near, middle (represented by water and mist), and far. Unlike earlier examples of Chinese landscape art, the grandeur of nature is the main theme, rather than merely providing a backdrop. A packhorse train can barely be seen emerging from a wood at the base of a towering precipice. The painting's style encompasses archaic conventions dating back to the Tang dynasty.
The historian Patricia Ebrey explains her view on the painting that the:

...foreground, presented at eye level, is executed in crisp, well-defined brush strokes. Jutting boulders, tough scrub trees, a mule train on the road, and a temple in the forest on the cliff are all vividly depicted. There is a suitable break between the foreground and the towering central peak behind, which is treated as if it were a backdrop, suspended and fitted into a slot behind the foreground. There are human figures in this scene, but it is easy to imagine them overpowered by the magnitude and mystery of their surroundings.
Fan's masterpiece Travellers among Mountains and Streams bears a lost half-hidden signature rediscovered only in 1958.",https://en.wikipedia.org/wiki/Fan_Kuan
Fan_Qi_(artist),Fan Qi (artist),"Fan Qi (Fan Ch'i, traditional: 樊圻, simplified: 樊圻; 1616–1694) was a Chinese landscape painter during the Qing dynasty (1644–1912), one of the Eight Masters of Nanjing. His specific years of birth and death are unknown.
Fan was born in Jiangning in the Jiangsu province. His style name was 'Huigong'. Fan specialized in paintings of landscapes, flowers, and human figures.


== References ==",https://en.wikipedia.org/wiki/Fan_Qi_(artist)
Fang_Congyi,Fang Congyi,"Fang Congyi (simplified Chinese: 方从义; traditional Chinese: 方從義; pinyin: Fāng Cóngyì; 1302–1393), courtesy name Wuyu (無隅), sobriquets Fanghu (方壺), Bumang Daoren (不芒道人), Jinmen Yuke (金門羽客) and Guigu Shanren (鬼谷山人), was a famed Chinese painter during the Yuan dynasty.
Fang was a native of Guixi, Jiangxi Province. In his youth he studied and became a Daoist priest, joining the Zhengyi Dao sect at his local temple. After the death of his principal instructor in the early 1340s, Fang traveled along the Yangtze River to the capital Khanbaliq, now Beijing. It was there that he began painting. He obtained a patron, and produced a number of works based on his travels. He primarily painted landscapes.


== References ==",https://en.wikipedia.org/wiki/Fang_Congyi
Farid_Mansour_(artist),Farid Mansour (artist),Farid Mansour  (1929–2010)  (Arabic: فريد منصور)   was a Lebanese sculptor and painter.,https://en.wikipedia.org/wiki/Farid_Mansour_(artist)
Fei_Danxu,Fei Danxu,"Fei Danxu (simplified Chinese: 费丹旭; traditional Chinese: 費丹旭; pinyin: Fèi Dānxù; Wade–Giles: Fei Tan-hsü; 1801–1850) was an itinerant Chinese painter during the Qing Dynasty.
Fei's courtesy name was Zitiao (子苕), and his art names were Xiaolou (晓楼) and Huanxisheng (环溪生). A later pseudonym was Ouweng (偶翁). He was a native of Wucheng (乌程 - now Wuxing, Zhejiang).
Fei began painting when he was very young in Wucheng.  He later traveled throughout Zhejiang and Jiangsu provinces to practiced his art. He is most noted for his paintings of beautiful women. Among his paintings of beautiful women is ""Twelve Beauties of Jinling,"" which features twelve of the major female characters in the novel Dream of the Red Chamber.
He was often associated with the painter Gai Qi in what was known as the ""Gai Fei"" school. Fei's younger brother Dancheng, as well as his sons and grandsons, continued the tradition of painting beautiful women, as did Gai Qi's grandson.",https://en.wikipedia.org/wiki/Fei_Danxu
