id,wikipedia_name,artist_name,summary,url
82,Ahmed_Yacoubi,Ahmed Yacoubi,"Ahmed ben Driss el Yacoubi (1928–1985) was a Moroccan painter, playwright, author, and storyteller. He was born in Fez, Morocco.",https://en.wikipedia.org/wiki/Ahmed_Yacoubi
83,Ai_Xuan,Ai Xuan,"Ai Xuan (Chinese: 艾軒; pinyin: Ài Xuān) (born November 11, 1947) is a Chinese painter.
In 1967, he graduated from the Central Academy of Fine Arts Preparatory School. Since 1980, Ai has had six of his paintings featured in the national exhibition. He has also won several awards including: in 1981, a second-class National Youth Arts Award for his oil painting ""wholesale""; a Sichuan outstanding works Prize; and, in 1986, a second Asian art award for his oil painting ""snow"" .
In 1987, Ai spent a year in the United States, visiting academics at Oklahoma City University.  While there he was able to meet with several famous artists, and hosted his own personal exhibition.  Ai also travelled to Great Britain to participate in the auction organised to raise funds for renovation of the Great Wall of China.
He teaches at Beijing Painting Institute.
Ai is currently based in Beijing and is a member of the China Artists Association.",https://en.wikipedia.org/wiki/Ai_Xuan
84,Aileen_Eagleton,Aileen Eagleton,Aileen Eagleton (5 February 1902 – 1984) was a British painter and wood engraver.,https://en.wikipedia.org/wiki/Aileen_Eagleton
85,Aimé_Barraud,Aimé Barraud,"Aimé Barraud (1902–1954) was a Swiss painter, remembered as part of the Neue Sachlichkeit (New Objectivity) movement which emerged after the war.",https://en.wikipedia.org/wiki/Aim%C3%A9_Barraud
86,Aimitsu,Aimitsu,"Ai-Mitsu (Japanese: 靉光) (June 24, 1907 - January 19, 1946) was a Japanese artist and painter. He was also known as Akemitsu or his birth name, Nichiro Ishimura (石村 日郎). He is usually identified as a Surrealist although he also painted works that can be classified in other styles and genres.
He was born into a small landowning family in 1907 in Hiroshima, and given the name Nichiro Ishimura, which he later changed to Ai-Mitsu when he moved to Tokyo to pursue his career as an artist. In 1934 he married Kie, a teacher of the deaf who helped support him through his struggles as an artist. His most famous work is ""Landscape with an Eye"" (1938), currently held in the collection of the National Museum of Modern Art, Tokyo. It consists of shapeless forms with a large eye in a landscape setting.
In 1944 he was conscripted and sent to China in the months after the war, where he died of a fever, possibly due to malaria and dysentery, on the outskirts of Shanghai.
In March - May 2007, a retrospective exhibition commemorating the 100th anniversary of Aimitsu's birthday was held at the National Museum of Modern Art, Tokyo.",https://en.wikipedia.org/wiki/Aimitsu
87,Akseli_Gallen-Kallela,Akseli Gallen-Kallela,"Akseli Gallen-Kallela (26 April 1865 – 7 March 1931) was a Finnish painter who is best known for his illustrations of the Kalevala, the Finnish national epic. His work is considered a very important aspect of the Finnish national identity. He changed his name from Gallén to Gallen-Kallela in 1907.",https://en.wikipedia.org/wiki/Akseli_Gallen-Kallela
88,Aladár_Körösfői-Kriesch,Aladár Körösfői-Kriesch,"Aladár Körösfői-Kriesch (29 October 1863 – 16 June 1920) was a Hungarian Art Nouveau painter.
He was born in Buda, the son of hydro-biologist and zoologist János Kriesch. He was a co-founder with Sándor Nagy of the Gödöllő Art Colony, which introduced Art Nouveau style (also called Secession) in Hungary.",https://en.wikipedia.org/wiki/Alad%C3%A1r_K%C3%B6r%C3%B6sf%C5%91i-Kriesch
89,Alain_Tasso,Alain Tasso,"Alain Tasso (born July 22, 1962 in Beirut) is a French poet, painter and essayist. An autodidact, his prolific intense literary work is largely acclaimed by critics.",https://en.wikipedia.org/wiki/Alain_Tasso
90,Alan_Sutherland_(artist),Alan Sutherland (artist),"Alan Sutherland (born 1931, in Bombay, India) was a Scottish artist based in Edinburgh. He died on 27 June 2019 at the age of 87.",https://en.wikipedia.org/wiki/Alan_Sutherland_(artist)
91,Alasdair_Grant_Taylor,Alasdair Grant Taylor,Alasdair Grant Taylor (1936–2007) was a Scottish artist and sculptor.,https://en.wikipedia.org/wiki/Alasdair_Grant_Taylor
92,Alasdair_Gray,Alasdair Gray,"Alasdair James Gray (28 December 1934 – 29 December 2019) was a Scottish writer and artist. His first novel, Lanark (1981), is seen as a landmark of Scottish fiction. He published novels, short stories, plays, poetry and translations, and wrote on politics and the history of English and Scots literature. His works of fiction combine realism, fantasy, and science fiction with the use of his own typography and illustrations, and won several awards.
He studied at Glasgow School of Art from 1952 to 1957. As well as his book illustrations, he painted portraits and murals, including one at the Òran Mór venue and one at Hillhead subway station. His artwork has been widely exhibited and is in several important collections. Before Lanark, he had plays performed on radio and TV.
His writing style is postmodern and has been compared with those of Franz Kafka, George Orwell, Jorge Luis Borges and Italo Calvino. It often contains extensive footnotes explaining the works that influenced it. His books inspired many younger Scottish writers, including Irvine Welsh, Alan Warner, A. L. Kennedy, Janice Galloway, Chris Kelso and Iain Banks. He was writer-in-residence at the University of Glasgow from 1977 to 1979, and professor of Creative Writing at Glasgow and Strathclyde Universities from 2001 to 2003.
Gray was a Scottish nationalist and a republican, and wrote supporting socialism and Scottish independence. He popularised the epigram ""Work as if you live in the early days of a better nation"" (paraphrased from a poem by Canadian poet Dennis Lee) which was engraved in the Canongate Wall of the Scottish Parliament Building in Edinburgh when it opened in 2004. He lived almost all his life in Glasgow, married twice, and had one son. On his death The Guardian referred to him as ""the father figure of the renaissance in Scottish literature and art"".",https://en.wikipedia.org/wiki/Alasdair_Gray
93,Albert_Anker,Albert Anker,"Albrecht Samuel Anker (1 April 1831 – 16 July 1910) was a Swiss painter and illustrator who has been called the ""national painter"" of Switzerland because of his enduringly popular depictions of 19th-century Swiss social life.",https://en.wikipedia.org/wiki/Albert_Anker
94,Albert_Bertelsen,Albert Bertelsen,Albert Bertelsen (17 November 1921 – 10 December 2019) was a Danish autodidact painter and graphic artist.,https://en.wikipedia.org/wiki/Albert_Bertelsen
95,Albert_Bierstadt,Albert Bierstadt,"Albert Bierstadt (January 7, 1830 – February 18, 1902) was a German American painter best known for his lavish, sweeping landscapes of the American West. He joined several journeys of the Westward Expansion to paint the scenes. He was not the first artist to record the sites, but he was the foremost painter of them for the remainder of the 19th century.
Bierstadt was born in Prussia, but his family moved to the United States when he was one year old. He returned to study painting for several years in Düsseldorf. He became part of the second generation of the Hudson River School in New York, an informal group of like-minded painters who started painting along the Hudson River. Their style was based on carefully detailed paintings with romantic, almost glowing lighting, sometimes called luminism. Bierstadt was an important interpreter of the western landscape, and he is also grouped with the Rocky Mountain School.",https://en.wikipedia.org/wiki/Albert_Bierstadt
96,Albert_Dubois-Pillet,Albert Dubois-Pillet,"Albert Dubois-Pillet (French pronunciation: [albɛʁ dybwa pijɛ]; 28 October 1846 – 18 August 1890) was a French Neo-impressionist painter and a career army officer. He was instrumental in the founding of the Société des Artistes Indépendants, and was one of the first artists to embrace Pointillism.",https://en.wikipedia.org/wiki/Albert_Dubois-Pillet
97,Albert_Edelfelt,Albert Edelfelt,"Albert Gustaf Aristides Edelfelt (21 July 1854 – 18 August 1905) was a Finnish painter noted for his naturalistic style and Realist approach to art. He lived in the Grand Duchy of Finland and made Finnish culture visible abroad, before Finland gained full independence. He was considered the greatest Finnish artist of the second half of 19th - the first half of 20th centuries, and one of the most prominent contributors to the Golden Age of Finnish Art.",https://en.wikipedia.org/wiki/Albert_Edelfelt
98,Albert_Gleizes,Albert Gleizes,"Albert Gleizes (French pronunciation: [albɛʁ ɡlɛz]; 8 December 1881 – 23 June 1953) was a French artist, theoretician, philosopher, a self-proclaimed founder of Cubism and an influence on the School of Paris. Albert Gleizes and Jean Metzinger wrote the first major treatise on Cubism, Du ""Cubisme"", 1912. Gleizes was a founding member of the Section d'Or group of artists. He was also a member of Der Sturm, and his many theoretical writings were originally most appreciated in Germany, where especially at the Bauhaus his ideas were given thoughtful consideration. Gleizes spent four crucial years in New York, and played an important role in making America aware of modern art. He was a member of the Society of Independent Artists, founder of the Ernest-Renan Association, and both a founder and participant in the Abbaye de Créteil. Gleizes exhibited regularly at Léonce Rosenberg's Galerie de l’Effort Moderne in Paris; he was also a founder, organizer and director of Abstraction-Création. From the mid-1920s to the late 1930s much of his energy went into writing, e.g., La Peinture et ses lois (Paris, 1923), Vers une conscience plastique: La Forme et l’histoire (Paris, 1932) and Homocentrisme (Sablons, 1937).",https://en.wikipedia.org/wiki/Albert_Gleizes
99,Albert_Guillaume,Albert Guillaume,"Albert Guillaume (14 February 1873 – 10 August 1942) was a French painter and caricaturist.
Born in Paris, France, Albert Guillaume became a leading caricaturist during the Belle Époque. While remembered for his poster art, Guillaume also did oil paintings such as ""Soirée parisienne,"" a portrait of Parisian dinner society. He created theater posters as well as advertising posters that were greatly influenced by the work of one of the preeminent poster painters, Jules Chéret.",https://en.wikipedia.org/wiki/Albert_Guillaume
100,Albert_Henry_Krehbiel,Albert Henry Krehbiel,"Albert Henry Krehbiel (November 25, 1873 – June 29, 1945), was the most decorated American painter ever at the French Academy, winning the Prix De Rome, four gold medals and five cash prizes. He was born in Denmark, Iowa and taught, lived and worked for many years in Chicago. His masterpiece is the programme of eleven decorative wall and two ceiling paintings / murals for the Supreme and Appellate Court Rooms in Springfield, Illinois (1907–1911). Although educated as a realist in Paris, which is reflected in his neoclassical mural works, he is most famously known as an American Impressionist. Later in his career, Krehbiel experimented in a more modernist manner (a style that became known as ""synchromism"").",https://en.wikipedia.org/wiki/Albert_Henry_Krehbiel
101,Albert_Irvin,Albert Irvin,Albert Henry Thomas Irvin  (21 August 1922 – 26 March 2015) was an English expressionist abstract artist.,https://en.wikipedia.org/wiki/Albert_Irvin
102,Albert_J._Welti,Albert J. Welti,"Albert Jakob Welti (October 11, 1894 – December 5, 1965) was a Swiss writer and painter.",https://en.wikipedia.org/wiki/Albert_J._Welti
103,Albert_Joseph_Moore,Albert Joseph Moore,"Albert Joseph Moore (4 September 1841 – 25 September 1893) was an English painter, known for his depictions of languorous female figures set against the luxury and decadence of the classical world.",https://en.wikipedia.org/wiki/Albert_Joseph_Moore
104,Albert_Keller,Albert von Keller,Albert von Keller (27 April 1844 – 14 July 1920) was a German painter of Swiss ancestry. He specialized in portraits and indoor scenes. Female figures are a prominent feature of his work.,https://en.wikipedia.org/wiki/Albert_von_Keller
105,Albert_Kotin,Albert Kotin,"Albert Kotin (August 7, 1907 – February 6, 1980) belonged to the early generation of New York School Abstract Expressionist artists whose artistic innovation by the 1950s had been recognized across the Atlantic, including in Paris. The New York School Abstract Expressionism, represented by Jackson Pollock, Willem de Kooning, Franz Kline, and others became a leading art movement of the post-World War II era.",https://en.wikipedia.org/wiki/Albert_Kotin
106,Albert_Marquet,Albert Marquet,"Albert Marquet (French pronunciation: [albɛʁ maʁkɛ]; 27 March 1875 – 14 June 1947) was a French painter. He initially became one of the Fauve painters and a lifelong friend of Henri Matisse. Marquet subsequently painted in a more naturalistic style, primarily landscapes, but also several portraits and, between 1910 and 1914, several female nude paintings.",https://en.wikipedia.org/wiki/Albert_Marquet
107,Albert_Namatjira,Albert Namatjira,"Albert Namatjira (pronounced [namacɪra]; born Elea Namatjira; 28 July 1902 – 8 August 1959) was an Arrernte painter from the MacDonnell Ranges in Central Australia, widely considered one of the most notable Australian artists. As a pioneer of contemporary Indigenous Australian art, he was arguably one of the most famous Indigenous Australians of his generation. He was the first Aboriginal artist to receive popularity from a wide Australian audience.
A member of the Western Arrernte people, Namatjira was born and raised at the remote Hermannsburg Lutheran Mission, 126 km west-southwest from Alice Springs. He showed interest in art from an early age but it was not until 1934 (aged 32) and under the guidance of Rex Battarbee that he began to paint seriously. Namatjira's richly detailed, Western art-influenced watercolours of the outback departed significantly from the abstract designs and symbols of traditional Aboriginal art, and inspired the Hermannsburg School of painting. He became a household name in Australia and reproductions of his works hung in many homes throughout the nation.
In 1956, a portrait of Namatjira by William Dargie became the first of an Aboriginal person to win the Archibald Prize. Namatjira was awarded the Queen's Coronation Medal in 1953, and was honoured with an Australian postage stamp in 1968.
Namatjira was the first recorded Northern Territory Aboriginal person to be freed from restrictions that made Aboriginal people wards of the state when he was granted full rights of citizenship in 1957. This gave him the right to vote in national, state and territory elections, gave him freedom of movement and freed him from restrictions on buying alcohol; but, in the Northern Territory, he still had limited land rights. However, Namatjira remained poorly treated by the government; he was sentenced to prison after leaving a bottle of rum on the back seat of his car, which was likely taken and consumed by a man who had then drunkenly beaten and killed his own wife. Public and international outcry intervened in the liability ruling and Namatjira instead served less than two months in a native reserve in Papunya. He continued to live in Papunya with his wife, until he died of heart disease in an Alice Springs hospital in 1959.
Described as a ""monumental figure"" within Australian art, Namatjira is considered one of the most talented Arrernte artists to have lived. As one of the foremost painters of the Hermannsburg movement, he blended indigenous landscapes and Western-style painting techniques to ""bring central Australia to life, for thousands who had never seen it for themselves."" His legacy lives on through international critical acclaim, the naming of his homeland's electorate after him, and his artistically inclined descendants. They form the artistic and memorial collective the Namatjira project, which includes his Ramsay Prize and Archibald Prize-winning great-grandson Vincent Namatjira.",https://en.wikipedia.org/wiki/Albert_Namatjira
108,Albert_Nemethy,Albert Nemethy,"Albert Szatmar Nemethy (Hungarian: Némethy Albert; March 31, 1920 – September 3, 1998) was a Hungarian-born American artist, noted for being one of the Hudson Valley's most legendary art figures. Art historian and author, Roderic H. Blackburn, claims that Nemethy may have ""produced more paintings spanning a wider range of subjects than any other artist in the country."" It is estimated that during his life he produced as many as 5,000 paintings.
Nemethy is most admired for his highly detailed steamboat paintings along with early American folk art paintings. He also painted vast landscapes in the style of Albert Bierstadt, along with still lifes, numerous portraits, houses and castles, and historical images.",https://en.wikipedia.org/wiki/Albert_Nemethy
109,Albert_Paris_Gütersloh,Albert Paris Gütersloh,"Albert Paris Gütersloh (born Albert Conrad Kiehtreiber; 5 February 1887 – 16 May 1973) was an Austrian painter and writer.
Gütersloh worked as actor, director, and stage designer before he focused on painting in 1921.
As a teacher of Arik Brauer, Ernst Fuchs, Ruth Rogers-Altmann, Wolfgang Hutter, Fritz Janschka and Anton Lehmden he is considered one of the largest influences on the Vienna School of Fantastic Realism.",https://en.wikipedia.org/wiki/Albert_Paris_G%C3%BCtersloh
110,Albert_Swinden,Albert Swinden,"Albert Swinden (1901–1961) was an English-born American abstract painter. He was one of the founders of the American Abstract Artists, and he created significant murals as part of the Federal Art Project.",https://en.wikipedia.org/wiki/Albert_Swinden
111,Albert_Welti,Albert Welti,Albert Welti (18 February 1862 – 7 June 1912) was a Swiss painter and etcher. Many of his works depicted dreams or nightmares.,https://en.wikipedia.org/wiki/Albert_Welti
112,Alberto_Burri,Alberto Burri,"Alberto Burri (12 March 1915 – 13 February 1995; Italian pronunciation: [alˈbɛrto buˈri]) was an Italian visual artist, painter, sculptor, and physician based in Città di Castello. He is associated with the matterism of the European informal art movement and described his style as a polymaterialist. He had connections with Lucio Fontana's spatialism and, with Antoni Tàpies, an influence on the revival of the art of post-war assembly in the United States (Robert Rauschenberg) as in Europe.",https://en.wikipedia.org/wiki/Alberto_Burri
113,Alberto_Giacometti,Alberto Giacometti,"Alberto Giacometti (, US also , Italian: [alˈbɛrto dʒakoˈmetti]; 10 October 1901 – 11 January 1966) was a Swiss sculptor, painter, draftsman and printmaker.  Beginning in 1922, he lived and worked mainly in Paris but regularly visited his hometown Borgonovo to see his family and work on his art.
Giacometti was one of the most important sculptors of the 20th century. His work was particularly influenced by artistic styles such as Cubism and Surrealism. Philosophical questions about the human condition, as well as existential and phenomenological debates played a significant role in his work. Around 1935 he gave up on his Surrealist influences to pursue a more deepened analysis of figurative compositions. Giacometti wrote texts for periodicals and exhibition catalogues and recorded his thoughts and memories in notebooks and diaries. His critical nature led to self-doubt about his own work and his self-perceived inability to do justice to his own artistic vision. His insecurities nevertheless remained a powerful motivating artistic force throughout his entire life.
Between 1938 and 1944 Giacometti's sculptures had a maximum height of seven centimeters (2.75 inches). Their small size reflected the actual distance between the artist's position and his model. In this context he self-critically stated: ""But wanting to create from memory what I had seen, to my terror the sculptures became smaller and smaller"". After World War II, Giacometti created his most famous sculptures: his extremely tall and slender figurines. These sculptures were subject to his individual viewing experience—between an imaginary yet real, a tangible yet inaccessible space.
In Giacometti's whole body of work, his painting constitutes only a small part. After 1957, however, his figurative paintings were equally as present as his sculptures. The almost monochrome paintings of his late work do not refer to any other artistic styles of modernity.",https://en.wikipedia.org/wiki/Alberto_Giacometti
114,Alberto_Morrocco,Alberto Morrocco,"Alberto Morrocco  (14 December 1917 – 10 March 1998) was a Scottish artist and teacher. He is famous for his works featuring landscapes of Scotland and abroad, still-life, figure painting and interiors, but perhaps his best known works are his beach scenes and views of Venice.",https://en.wikipedia.org/wiki/Alberto_Morrocco
115,Alberto_Sughi,Alberto Sughi,"Alberto Sughi (October 5, 1928 – March 31, 2012) was an Italian painter.",https://en.wikipedia.org/wiki/Alberto_Sughi
116,Albin_Egger-Lienz,Albin Egger-Lienz,Albin Egger-Lienz (29 January 1868 – 4 November 1926) was an Austrian painter known especially for rustic genre and historical paintings.,https://en.wikipedia.org/wiki/Albin_Egger-Lienz
117,Albrecht_Altdorfer,Albrecht Altdorfer,"Albrecht Altdorfer (c. 1480—12 February 1538) was a German painter, engraver and architect of the Renaissance working in Regensburg, Bavaria. Along with Lucas Cranach the Elder and Wolf Huber he is regarded to be the main representative of the Danube School, setting biblical and historical subjects against landscape backgrounds of expressive colours. He is remarkable as one of the first artists to take an interest in landscape as an independent subject.  As an artist also making small intricate engravings he is seen to belong to the Nuremberg Little Masters.",https://en.wikipedia.org/wiki/Albrecht_Altdorfer
118,Albrecht_Dürer,Albrecht Dürer,"Albrecht Dürer (; German: [ˈʔalbʁɛçt ˈdyːʁɐ]; 21 May 1471 – 6 April 1528), sometimes spelled in English as Durer, was a German painter, printmaker, and theorist of the German Renaissance. Born in Nuremberg, Dürer established his reputation and influence across Europe in his twenties due to his high-quality woodcut prints. He was in contact with the major Italian artists of his time, including Raphael, Giovanni Bellini, and Leonardo da Vinci, and from 1512 was patronized by Emperor Maximilian I.
Dürer's vast body of work includes engravings, his preferred technique in his later prints, altarpieces, portraits and self-portraits, watercolours and books. The woodcuts series are stylistically more Gothic than the rest of his work, but revolutionised the potential of that medium, while his extraordinary handling of the burin expanded especially the tonal range of his engravings; well-known engravings include the three Meisterstiche (master prints) Knight, Death and the Devil (1513), Saint Jerome in his Study (1514), and Melencolia I (1514). His watercolours mark him as one of the first European landscape artists, and with his confident self-portraits he pioneered them as well as autonomous subjects of art.
Dürer's introduction of classical motifs  and of the nude into Northern art, through his knowledge of Italian artists and German humanists, has secured his reputation as one of the most important figures of the Northern Renaissance. This is reinforced by his theoretical treatises, which involve principles of mathematics for linear perspective and body proportions.",https://en.wikipedia.org/wiki/Albrecht_D%C3%BCrer
119,Alejandro_Obregón,Alejandro Obregón,"Alejandro Jesús Obregón Rosės (4 June 1920 – 11 April 1992) was a Colombian painter, muralist, sculptor and engraver.",https://en.wikipedia.org/wiki/Alejandro_Obreg%C3%B3n
120,Aleksander_Gierymski,Aleksander Gierymski,"Ignacy Aleksander Gierymski (30 January 1850, Warsaw – d. 6–8 March 1901, Rome) was a Polish painter of the late 19th century, the younger brother of Maksymilian Gierymski. He was a representative of Realism as well as an important precursor of Impressionism in Poland.",https://en.wikipedia.org/wiki/Aleksander_Gierymski
121,Aleksander_Gine,Aleksander Gine,"Alexander Vasilievich Gine (Russian: Александр Васильевич Гине; 1830 – June 3, 1880) was a Russian painter.",https://en.wikipedia.org/wiki/Aleksander_Gine
122,Aleksander_Kobzdej,Aleksander Kobzdej,"Aleksander Kobzdej (1920–1972) was a Polish painter. He was born in, what was then, Ukraine. Kobzdej is best known for being one of the most prominent representatives of the Polish Social Realist group, and for being the creator of unique Polish versions of ""matter"" painting.
Kobzdej began studying architecture in 1939 at Lviv. He finished his degree in Gdansk Polytechnic Institute and later studied under Wladyslaw Lam at the Kraków Academy of Fine Arts.
Kobzdej started off as a Post-Impressionist. His works eventually became more abstract. Toward the end of the 1940s, he exhibited bits of European Realism. This led him to Socialist Realism in the early later 1940s. Beginning in 1950 he was an active participant in official arts reviews, including the annual Polish National Visual Arts Exhibitions organized in Warsaw by the Ministry of Culture and Art. Here he presented his most famous painting to date ""Pass me a Brick."" Slowly though Kobdzej began to stray away from Socialist Realist iconography and he moved toward exotic depictions and more narrative pieces, mainly influenced by his travels to Vietnam and China.",https://en.wikipedia.org/wiki/Aleksander_Kobzdej
123,Aleksander_Kotsis,Aleksander Kotsis,"Aleksander Kotsis (30 May 1836 – 7 August 1877) was a Polish painter. He created landscapes, portraits, and genre scenes in a combination Romantic and Realistic style. Most of his paintings are small. He was born and died in Kraków.",https://en.wikipedia.org/wiki/Aleksander_Kotsis
124,Aleksander_Orłowski,Aleksander Orłowski,"Aleksander Orłowski (9 March 1777 – 13 March 1832) was a Polish painter and sketch artist, and a pioneer of lithography in the Russian Empire.",https://en.wikipedia.org/wiki/Aleksander_Or%C5%82owski
125,Aleksandr_Gerasimov_(painter),Aleksandr Gerasimov (painter),"Aleksandr Mikhailovich Gerasimov (Russian: Алекса́ндр Миха́йлович Гера́симов; 12 August [O.S. 31 July] 1881 – 23 July 1963) was a Soviet and Russian painter. He was a leading proponent of socialist realism in the visual arts, and painted Joseph Stalin and other Soviet leaders.",https://en.wikipedia.org/wiki/Aleksandr_Gerasimov_(painter)
126,Aleksandr_Ivanovich_Laktionov,Aleksandr Laktionov (painter),"Aleksandr Ivanovich Laktionov (Russian: Александр Иванович Лактионов; 29 May 1910 – 15 March 1972) was a Socialist realism painter in the post-war Soviet Union. His meticulous and almost photo-real style was popular, but courted controversy among art critics and other artists.
Laktionov was born in Rostov-on-Don and studied in the Leningrad Academy of Arts from 1926 to 1929 and later as a postgraduate from 1938 to 1944. Laktionov was a pupil of the artist Isaak Brodsky and was influenced by his technical and realistic approach, which followed the traditions of the Old Masters.

Laktionov's breakthrough work was A Letter From the Front (1947), which captured the prevailing mood among the people of the Soviet Union following the German-Soviet War. It is a highly optimistic work, bathed in a warm glow, which became a motif of Laktionov's later works and Socialist realism in general.
Laktionov became most famous for his genre paintings such as Into a New Flat (1952) and Old Age Provided For (1958–60). These painstakingly realistic works paint an overwhelmingly positive picture of Soviet society. Nonetheless, these paintings proved popular among the general public, despite their mixed critical reception. This criticism was leveled mainly at Laktionov's trademark attention to detail that, they claimed, eschews artistic expression in favor of naturalism.
In spite of this, Laktionov found many supporters in the state cultural bureaucracy, who approved of his nationalistic and optimistic subject matter. This ensured that Laktionov was able to lead a highly successful career and mix in the highest echelons of Soviet society. Throughout his later years he was commissioned to paint numerous portraits of leading Soviet actors, surgeons, soldiers, politicians and cosmonauts, including a portrait of Joseph Stalin.",https://en.wikipedia.org/wiki/Aleksandr_Laktionov_(painter)
127,Alén_Diviš,Alén Diviš,"Alén Diviš (26 April 1900 – 15 November 1956) was a Czech painter known for his melancholic art. Having spent much of his life abroad, often working in solitude, he remained rather unknown during his life but has had a postmortem revival in the art world.",https://en.wikipedia.org/wiki/Al%C3%A9n_Divi%C5%A1
128,Alessandro_Allori,Alessandro Allori,"Alessandro di Cristofano di Lorenzo del Bronzino Allori (Florence, 31 May 1535 – 22 September 1607) was an Italian painter of the late Mannerist Florentine school.",https://en.wikipedia.org/wiki/Alessandro_Allori
129,Alessandro_Galli_Bibiena,Galli da Bibiena family,"The Galli–Bibiena family, or Galli da Bibiena (also spelled ""Bibbiena""), was a family of Italian artists of the 17th and 18th centuries, including:

father, Giovanni Maria Galli da Bibiena (1625–1665)
daughter Maria Oriana Galli Bibiena (1656–1749), Italian painter
son Ferdinando Galli Bibiena (1656–1743), Italian architect/designer
son Francesco Galli Bibiena (1659–1739), Italian architect
grandson, Alessandro Galli Bibiena (1686–1748), architect/painter
grandson, Giuseppe Galli Bibiena (1696–1757), Italian designer
grandson, Antonio Galli Bibiena (1697–1774), Italian architect
grandson, Giovanni Carlo Galli-Bibiena (1717–1760), architect/designer
greatgrandson, Carlo Galli Bibiena (1728–1787), designer, son of Giuseppe Galli Bibiena
The Galli–Bibiena family derives its name from the surname and birthplace of papa Giovanni Maria Galli (1625 - 21 June 1665), who was born at Bibbiena (Italy) outside Florence. Giovanni was a student of painting and assistant under Francesco Albani, being, evidently, adept at the depiction of water scenes. He produced faithful copies of his master’s paintings. His surviving independent works include an Ascension (1651; Bologna, Certosa) and in the church of Buon Gesù, Bologna, a frescoed St Bernardino and two sibyls. Giovanni Maria Galli–Bibiena died on 21 June 1665 in Bologna, but he had laid the foundations of an artistry which was continued by his descendants, who dedicated themselves to architectural work and set design for the theatre.
Using the highly ornate style of late baroque sculpture and architecture, the members of the Galli–Bibiena family produced a series of theatrical and other designs that are exceptional for their intricate splendour and spacious proportions achieved by detailed perspective.
From about 1690 to 1787, eight Bibienas designed and painted for many of the courts of Europe with intricate settings for operas, weddings, and funerals. The Habsburgs were their most generous patrons.
The works of the Galli–Bibiena family in theatrical scenery were not executed in durable material. Also, because their decorative works for court functions were necessarily temporary, few of their creations have survived; however, the richness and splendour of their works can be judged from drawings made at the time, which have been preserved in great numbers and are found mainly in collections at Vienna, Munich, Dresden and Montreal.",https://en.wikipedia.org/wiki/Galli_da_Bibiena_family
130,Alesso_Baldovinetti,Alesso Baldovinetti,Alesso or Alessio Baldovinetti (14 October 1427 – 29 August 1499) was an Italian early Renaissance painter and draftsman.,https://en.wikipedia.org/wiki/Alesso_Baldovinetti
131,Alex_Katz,Alex Katz,"Alex Katz (born July 24, 1927) is an American figurative artist known for his paintings, sculptures, and prints. Since 1951, Katz's work has been the subject of more than 200 solo exhibitions and nearly 500 group exhibitions throughout the United States and internationally. He is well known for his large paintings, whose bold simplicity and heightened colors are considered as precursors to Pop Art.",https://en.wikipedia.org/wiki/Alex_Katz
132,Alex_Ross,Alex Ross,"Nelson Alexander Ross (born January 22, 1970) is an American comic book writer and artist known primarily for his painted interiors, covers, and design work. He first became known with the 1994 miniseries Marvels, on which he collaborated with writer Kurt Busiek for Marvel Comics. He has since done a variety of projects for both Marvel and DC Comics, such as the 1996 miniseries Kingdom Come, which he also cowrote. Since then he has done covers and character designs for Busiek's series Astro City, and various projects for Dynamite Entertainment. His feature film work includes concept and narrative art for Spider-Man (2002) and Spider-Man 2 (2004), and DVD packaging art for the M. Night Shyamalan film Unbreakable (2000). He has done covers for TV Guide, promotional artwork for the Academy Awards, posters and packaging design for video games, and his renditions of superheroes have been merchandised as action figures.
Ross's style, which usually employs a combination of gouache and wash, has been said to exhibit ""a Norman-Rockwell-meets-George-Pérez vibe"", and has been praised for its realistic, human depictions of classic comic book characters. His rendering style, his attention to detail, and the perceived tendency of his characters to be depicted staring off into the distance in cover images has been satirized in Mad magazine.",https://en.wikipedia.org/wiki/Alex_Ross
133,Alexander_Brook,Alexander Brook,"Alexander Brook (July 14, 1898 – February 26, 1980) was an American artist, teacher, and art critic, known for his paintings. He was active from 1910 until 1966.",https://en.wikipedia.org/wiki/Alexander_Brook
134,Alexander_Calder,Alexander Calder,"Alexander Calder (; July 22, 1898 – November 11, 1976) was an American sculptor known both for his innovative mobiles (kinetic sculptures powered by motors or air currents) that embrace chance in their aesthetic, his static ""stabiles"", and his monumental public sculptures. Calder preferred not to analyze his work, saying, ""Theories may be all very well for the artist himself, but they shouldn't be broadcast to other people.""",https://en.wikipedia.org/wiki/Alexander_Calder
135,Alexander_Carse,Alexander Carse,Alexander Carse (c. 1770 – February 1843) was a Scottish painter known for his scenes of Scottish life. His works include a large canvas of George IV's visit to Leith and three early paintings of football matches.,https://en.wikipedia.org/wiki/Alexander_Carse
136,Alexander_Deyneka,Aleksandr Deyneka,"Aleksandr Aleksandrovich Deyneka (Russian: Алекса́ндр Алекса́ндрович Дейне́ка; May 20, 1899 – June 12, 1969) was a Soviet Russian painter, graphic artist and sculptor, regarded as one of the most important Russian modernist figurative painters of the first half of the 20th century. His Collective Farmer on a Bicycle (1935) has been described as exemplifying the socialist realist style.",https://en.wikipedia.org/wiki/Aleksandr_Deyneka
